Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR3952719,28.07.16 00:00,26.07.16 11:27,2590111,741796365,2590111,286,324,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952719,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,EB1D38E6E98A926FF1877E6B34130F80,638DDC07CF6B897D54B66C820732F8AB
SRR3952720,28.07.16 00:00,26.07.16 11:27,2352169,679572434,2352169,288,301,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952720,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,7CABA202F4EFC94736757F6E2AECFA0B,E8C78C44DE77E5969E302CFFBF72AE19
SRR3952721,28.07.16 00:00,26.07.16 11:27,2376876,684369407,2376876,287,299,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952721,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,BD48F7330D1DF32180AC0FFA133E0625,8485F8C896BE6CBDB8B50918E4A859AE
SRR3952722,28.07.16 00:00,26.07.16 11:27,2424619,692967779,2424619,285,308,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952722,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,37D47A5B0A0E3CC442B6D937707C1B7E,52FC09412DB2DF8F6A68CD6CE6891FB0
SRR3952723,28.07.16 00:00,26.07.16 11:27,2242618,647253966,2242618,288,286,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952723,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,C00ECDA6AA6E456F842897239846E977,AB619FF63C59049C8F99CB231E7B86BE
SRR3952724,28.07.16 00:00,26.07.16 11:27,2457934,708766121,2457934,288,311,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952724,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,45D8C2FA3A6AA666494029D6E6864B76,B69DCDB8B243C11D94983DA350160BB4
SRR3952725,28.07.16 00:00,26.07.16 11:27,2571482,742912348,2571482,288,328,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952725,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,E36CC5025875E98F8D803F2105029AD7,A2247ACBFA35951EFBBC50A6BEE6B8A7
SRR3952726,28.07.16 00:00,26.07.16 11:27,2789944,800108070,2789944,286,351,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952726,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,5E11ECE2AB9F920A1B736227945A966F,C0654CB8861AFCCEB0AA34025D9DD736
SRR3952727,28.07.16 00:00,26.07.16 11:28,2295544,659591883,2295544,287,290,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952727,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,EAEFC5654F774A978E022881619D7CAA,A34C55D2BCB52AFEE01B72B817D26C9C
SRR3952728,28.07.16 00:00,26.07.16 11:27,2478513,714278979,2478513,288,312,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952728,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,68CB26D18E2DA0A31E27E0ECAD43FBDB,A73307651CDECAFB3AD2338AD55DE577
SRR3952729,28.07.16 00:00,26.07.16 11:27,2477216,712386445,2477216,287,311,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952729,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,E70BA0BF54D44A3DBF464E8F5C2D58DF,C59AE038367265F5001C018675BE49DE
SRR3952730,28.07.16 00:00,26.07.16 11:27,2425228,700354889,2425228,288,308,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952730,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,F64FFA58DA6BDCEAF3906FF7A73F5068,D18C4E27115C05B2EF94071F8AA2B11D
SRR3952731,28.07.16 00:00,26.07.16 11:28,2348406,674223549,2348406,287,295,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952731,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,708450AA8D58CB29397CEB7F94983BF9,AD8A5AEEAE9B453D566FD17233755C16
SRR3952732,28.07.16 00:00,26.07.16 11:28,2707558,778286529,2707558,287,341,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952732,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,CADBACB3174E8EA67939CA89DC1984D4,DADD65002AFC8C8DA8842BDA30EAC664
SRR3952733,28.07.16 00:00,26.07.16 11:27,2390050,684119854,2390050,286,301,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952733,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,83196095102A61CF812140FE08F4F170,C9A831B355D5535159A79205FB2A19F4
SRR3952734,28.07.16 00:00,26.07.16 11:27,2298631,660753834,2298631,287,288,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952734,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,A761C0D035F23DE2E3C6DA93ACFDF8FE,F1CD6220C8EFBAD7D18F2F2D7F7EB52D
SRR3952735,28.07.16 00:00,26.07.16 11:27,2268226,653520599,2268226,288,287,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952735,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,4AFE7949785081377651DE970E3209B0,8E47D7365E6711BC3F2AE64C56357300
SRR3952736,28.07.16 00:00,26.07.16 11:27,2331725,671460381,2331725,287,296,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952736,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,A195EEFE527E6057D1346FFCF286D9C8,C6D91CE4231FDF884CD633E7B60C68AD
SRR3952737,28.07.16 00:00,26.07.16 11:28,2178394,627312594,2178394,287,275,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952737,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,FEE8B80119E5629B577E76E99DF77D59,B57DEAEE3C1B9597E2DA09AA9BCF837C
SRR3952738,28.07.16 00:00,26.07.16 11:28,2215146,638484870,2215146,288,280,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952738,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,32DEA13BE5873FC9E6428CE53292EC66,6C687C658C08B5073E46BB894C6CBA60
SRR3952739,28.07.16 00:00,26.07.16 11:28,2537433,731285115,2537433,288,323,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952739,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,2F537193F07CDCED1C8425F3C9042701,38B137F8CF30F7A9863D35D5571A78ED
SRR3952740,28.07.16 00:00,26.07.16 11:28,2375067,683009016,2375067,287,300,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952740,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,564484718108F19EC5CE832138634008,477B77B557DE23A6B982D939D1911146
SRR3952741,28.07.16 00:00,26.07.16 11:28,2554192,723660779,2554192,283,314,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952741,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,DE2F9A62A22DC7DA2809539E23C9C4BC,42E160AA6496407800505A0454DD9DB6
SRR3952742,28.07.16 00:00,26.07.16 11:29,2200903,633009842,2200903,287,278,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952742,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,09AC625080EC10D0EC5B0347F3C2EB98,48B6D7F030CCE4554C76982497F8A11C
SRR3952743,28.07.16 00:00,26.07.16 11:28,2493274,715914846,2493274,287,316,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952743,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,AF1B653616B35D9C6CA31FE6FA0308F0,7EDAAC853FE2BCCB657F75BF0A7DEE9C
SRR3952744,28.07.16 00:00,26.07.16 11:28,2161608,622447810,2161608,287,275,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952744,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,E771563CE4A6CCB897050957CBEB3521,098837859627A61EE590B0E5937A54BA
SRR3952745,28.07.16 00:00,26.07.16 11:28,2179537,629269194,2179537,288,276,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952745,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,18703F2E2E2942DCBD14A645D1F3F7EC,546897B0E98D6CC8344436D7C2764332
SRR3952746,28.07.16 00:00,26.07.16 11:28,2155434,623252957,2155434,289,275,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952746,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,15F4F922F0DB57B00150C3A2E2C3F755,C3AD19A55EC22578FBB8759EC2C1F6AD
SRR3952747,28.07.16 00:00,26.07.16 11:28,2184903,626650196,2184903,286,275,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952747,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,A5E3D7E9F18AAA6078B3AE966E1241CC,1ABE52D049094D1186902F2954CF48C0
SRR3952748,28.07.16 00:00,26.07.16 11:28,2246628,647192020,2246628,288,285,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952748,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,587AD9A5FD8D10AD34D0813B1E3D7777,9346F31C501BA6C4E259594665A4F63B
SRR3952749,28.07.16 00:00,26.07.16 11:28,2071876,595912690,2071876,287,262,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952749,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,C7D8ADF03A10518132F3AE0D90EE7E81,330E213ED0AAECEC5C0D64C499ABA48B
SRR3952750,28.07.16 00:00,26.07.16 11:28,2671943,766507991,2671943,286,336,,https://sra-download.ncbi.nlm.nih.gov/srapub/SRR3952750,SRX1977201,H7_derived_D5CntrlDrmmtm_single-cell: In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,RNA-Seq,other,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 4000,SRP073808,PRJNA319573,,319573,SRS1411195,SAMN04900908,simple,9606,Homo sapiens,In vitro cultured H7 human embryonic stem cells (WiCell) and H7-derived downstream early mesoderm progenitors,,,,,female,,no,,,,,STANFORD UNIVERSITY SCHOOL OF MEDICINE,SRA419843,,public,889F7B1B6B5A1D609CB4517638077574,E6F2DA618359A1E134F7A2CDD38AF737
